label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
82,0.40596482157707214,0.7590466737747192,1.4141969018055534e-07,0.4232703745365143,0.7471196055412292,-0.005415484309196472,0.43593475222587585,0.7202016115188599,-0.008526100777089596,0.444275826215744,0.6998252868652344,-0.013046090491116047,0.4510643184185028,0.6838834881782532,-0.01704840175807476,0.4333983063697815,0.658538818359375,-0.004495616070926189,0.44076406955718994,0.6245074272155762,-0.013228344731032848,0.442882239818573,0.6027213931083679,-0.019283335655927658,0.44301849603652954,0.5821664333343506,-0.023066071793437004,0.4213264584541321,0.6534754633903503,-0.008894193917512894,0.4334089457988739,0.6036502718925476,-0.018692901358008385,0.44062697887420654,0.5721089243888855,-0.025020604953169823,0.44525301456451416,0.5459567308425903,-0.02826767973601818,0.40856248140335083,0.661827564239502,-0.014219561591744423,0.4167039096355438,0.6280689835548401,-0.027095628902316093,0.4247235953807831,0.6481307744979858,-0.029669759795069695,0.42992472648620605,0.6693529486656189,-0.027923181653022766,0.39635786414146423,0.6814683675765991,-0.020091384649276733,0.4068966209888458,0.666435182094574,-0.030033765360713005,0.4186561703681946,0.6712902784347534,-0.030975673347711563,0.42827239632606506,0.6772398948669434,-0.02958102710545063
82,0.5747714042663574,0.9397938251495361,1.5449511181486741e-07,0.5598142147064209,0.8910555839538574,-0.005927107762545347,0.5323207378387451,0.868446409702301,-0.009203786961734295,0.5091841816902161,0.8621200323104858,-0.011087004095315933,0.49416255950927734,0.8523381948471069,-0.012280227616429329,0.5180305242538452,0.9217194318771362,-0.01462970394641161,0.48028144240379333,0.9268359541893005,-0.020126624032855034,0.46760863065719604,0.9104663729667664,-0.02171381376683712,0.46474337577819824,0.8950204849243164,-0.02116495557129383,0.5181999206542969,0.9532569050788879,-0.012531963177025318,0.4779942035675049,0.9505597949028015,-0.016279174014925957,0.46888676285743713,0.9272465705871582,-0.015934521332383156,0.47049322724342346,0.9097732901573181,-0.014771254733204842,0.5204227566719055,0.9747558236122131,-0.010028396733105183,0.4831102788448334,0.9698886275291443,-0.011547671630978584,0.4751988351345062,0.9467764496803284,-0.009753554128110409,0.4763115346431732,0.9299042820930481,-0.008270949125289917,0.5231956839561462,0.9869017601013184,-0.007866943255066872,0.49377426505088806,0.980145275592804,-0.008669845759868622,0.4839862287044525,0.9611525535583496,-0.006604271475225687,0.48213374614715576,0.9467505812644958,-0.004491066560149193
82,0.6697588562965393,0.614679753780365,1.8283796521245677e-07,0.6399399042129517,0.6071440577507019,-0.0008568578632548451,0.6190530061721802,0.5750527381896973,-0.0026918891817331314,0.6051691770553589,0.5505558252334595,-0.006616558413952589,0.5895622372627258,0.5294994115829468,-0.01117943786084652,0.6083170771598816,0.5251122713088989,0.0015332669718191028,0.5868375301361084,0.479641854763031,-0.008226845413446426,0.5680304169654846,0.4472333788871765,-0.017125699669122696,0.5521310567855835,0.420427531003952,-0.02327667735517025,0.6120173931121826,0.5191015601158142,-0.005933781620115042,0.5867259502410889,0.4717541038990021,-0.014479498378932476,0.5655544996261597,0.43768078088760376,-0.023251386359333992,0.5465977787971497,0.40794822573661804,-0.02955927886068821,0.6171377301216125,0.5174341201782227,-0.014425997622311115,0.5924637317657471,0.47279486060142517,-0.021766168996691704,0.5726733207702637,0.4413608908653259,-0.02757290005683899,0.5552794933319092,0.41616904735565186,-0.031473442912101746,0.6225963830947876,0.5203351974487305,-0.023681119084358215,0.6021873950958252,0.48337262868881226,-0.029007842764258385,0.5868692994117737,0.45949313044548035,-0.03126859292387962,0.5726900100708008,0.4410552978515625,-0.032797422260046005
82,0.6677241325378418,0.6235506534576416,1.9163114473030873e-07,0.633760929107666,0.6140909194946289,0.003034837543964386,0.6129071712493896,0.5792459845542908,0.0027415601070970297,0.6013708114624023,0.5544530153274536,-0.0008687795489095151,0.5892444252967834,0.5342383980751038,-0.005338129587471485,0.6057124137878418,0.5190678834915161,0.009416775777935982,0.5874163508415222,0.4743705987930298,0.0016168097499758005,0.570579469203949,0.4432774782180786,-0.006888083182275295,0.5562955737113953,0.41672414541244507,-0.01340173278003931,0.6108976006507874,0.5129730105400085,-0.000771123159211129,0.5889753699302673,0.4646432101726532,-0.007381538860499859,0.5695679187774658,0.43104076385498047,-0.01563863828778267,0.5517443418502808,0.401771605014801,-0.02218940295279026,0.6170533299446106,0.5131834745407104,-0.012227739207446575,0.5952012538909912,0.4653489887714386,-0.018678678199648857,0.5767120122909546,0.43428000807762146,-0.02451314963400364,0.5605024695396423,0.4099264144897461,-0.029025787487626076,0.6225039958953857,0.5195987224578857,-0.02433672547340393,0.6040005087852478,0.47981807589530945,-0.029310690239071846,0.5900858044624329,0.45600658655166626,-0.0315994955599308,0.5768212080001831,0.43818381428718567,-0.033718567341566086
82,0.5131612420082092,0.8049323558807373,1.868986885256163e-07,0.5093705058097839,0.7572678327560425,-0.006465936545282602,0.4995999038219452,0.705915629863739,-0.014830824919044971,0.49443870782852173,0.6658406257629395,-0.023339036852121353,0.4931093752384186,0.6308103799819946,-0.03283108398318291,0.4568213224411011,0.7051674723625183,-0.014284136705100536,0.42327338457107544,0.6814126968383789,-0.02528531663119793,0.4009532928466797,0.6674047112464905,-0.03360125795006752,0.3835950195789337,0.6544325947761536,-0.03920351713895798,0.44893667101860046,0.7309668660163879,-0.01774637959897518,0.41367197036743164,0.7092180252075195,-0.02652621455490589,0.39069119095802307,0.6958038806915283,-0.033389244228601456,0.3720812499523163,0.6821455359458923,-0.03883493319153786,0.4451235234737396,0.7637783288955688,-0.021543802693486214,0.4120020866394043,0.7461283802986145,-0.028808070346713066,0.39052850008010864,0.7332476377487183,-0.03278210759162903,0.37437090277671814,0.720238983631134,-0.03574324771761894,0.44428661465644836,0.8022359609603882,-0.025893883779644966,0.4177590608596802,0.7898427248001099,-0.031207608059048653,0.4011651575565338,0.7804887890815735,-0.03219980001449585,0.3878890573978424,0.7712000608444214,-0.032702114433050156
82,0.52530437707901,0.7289324402809143,1.9589525379615225e-07,0.5158624053001404,0.6870993375778198,-0.0039941067807376385,0.4956434369087219,0.6471847891807556,-0.009241225197911263,0.47612568736076355,0.6173074245452881,-0.014821391552686691,0.46042296290397644,0.5948447585105896,-0.02102438546717167,0.4768102765083313,0.6300635933876038,-0.012940336018800735,0.4471566677093506,0.5928680896759033,-0.025480665266513824,0.4286639988422394,0.5654535293579102,-0.03433403745293617,0.41381263732910156,0.5428450107574463,-0.039839357137680054,0.47175076603889465,0.6409249305725098,-0.01662786677479744,0.4410472810268402,0.595541775226593,-0.027121149003505707,0.4223523437976837,0.5667840242385864,-0.03321699798107147,0.40667182207107544,0.5403069257736206,-0.03748997673392296,0.46754369139671326,0.6585601568222046,-0.020686626434326172,0.4376964271068573,0.6156002879142761,-0.029282622039318085,0.41888177394866943,0.5907025933265686,-0.031873319298028946,0.40457573533058167,0.568705141544342,-0.03355028107762337,0.4640706181526184,0.684168815612793,-0.025090191513299942,0.43924185633659363,0.651817262172699,-0.031107207760214806,0.42466941475868225,0.6335564851760864,-0.031592756509780884,0.41285908222198486,0.6178282499313354,-0.03165945038199425
82,0.5419527888298035,0.6715883612632751,1.21434453603797e-07,0.5395902395248413,0.6326930522918701,0.0026967700105160475,0.5315414071083069,0.5975308418273926,-0.0007911329157650471,0.5285459756851196,0.5704531669616699,-0.006479189731180668,0.5308240056037903,0.5418720841407776,-0.0129505330696702,0.5078741312026978,0.5590434074401855,-0.0010115999029949307,0.48083311319351196,0.5217896699905396,-0.00867405440658331,0.4619653820991516,0.499189555644989,-0.014668669551610947,0.4466007351875305,0.4834136962890625,-0.01885969191789627,0.4997973144054413,0.5651196241378784,-0.007600751239806414,0.4710562527179718,0.5218322277069092,-0.013143408112227917,0.45182347297668457,0.49832600355148315,-0.01746179722249508,0.43582358956336975,0.4795781373977661,-0.02136283554136753,0.49168574810028076,0.5800746083259583,-0.014443366788327694,0.4643336832523346,0.537550151348114,-0.018678301945328712,0.4462449550628662,0.5149104595184326,-0.02157660946249962,0.43214336037635803,0.49787628650665283,-0.024383220821619034,0.48294493556022644,0.604528546333313,-0.021202651783823967,0.46206986904144287,0.5738566517829895,-0.023702694103121758,0.4495338201522827,0.5551942586898804,-0.0238617192953825,0.4384584128856659,0.5404254198074341,-0.024503272026777267
82,0.5374730825424194,0.6815535426139832,1.53464352337096e-08,0.539422333240509,0.6382480263710022,0.011989258229732513,0.5322784185409546,0.603550374507904,0.014266115613281727,0.5264363884925842,0.5717707872390747,0.01385197602212429,0.5290979743003845,0.5445250272750854,0.011733568273484707,0.494402140378952,0.5656461715698242,0.0032861707732081413,0.4584557116031647,0.5405577421188354,0.0006539433961734176,0.43880900740623474,0.5287001729011536,-0.0003277899813838303,0.4251635670661926,0.5162842869758606,-0.001197358244098723,0.48636293411254883,0.5789933800697327,-0.006600120570510626,0.44497427344322205,0.5462498664855957,-0.01031398307532072,0.42250558733940125,0.5291042327880859,-0.01153254508972168,0.40794283151626587,0.5129393935203552,-0.012325476855039597,0.4792752265930176,0.6041280031204224,-0.015394989401102066,0.4409759044647217,0.569941520690918,-0.020217478275299072,0.4195007085800171,0.5528460144996643,-0.02213631011545658,0.4042242169380188,0.5357754826545715,-0.023107893764972687,0.4731750786304474,0.6388290524482727,-0.022732799872756004,0.44236844778060913,0.6073043942451477,-0.028221527114510536,0.42655470967292786,0.5908145308494568,-0.029414746910333633,0.41353216767311096,0.5753037333488464,-0.029508845880627632
46,0.324903666973114,0.5007416605949402,1.7382198791437986e-07,0.33948782086372375,0.47512108087539673,0.002872122684493661,0.3621533513069153,0.4603343605995178,0.0025159050710499287,0.3792545199394226,0.45906734466552734,0.0005244849598966539,0.39036837220191956,0.46356698870658875,-0.0014465793501585722,0.37280088663101196,0.44624632596969604,0.0021371296606957912,0.4004546105861664,0.44430485367774963,-0.0030617848969995975,0.42064934968948364,0.443161278963089,-0.0074809640645980835,0.43483299016952515,0.4442844092845917,-0.010268387384712696,0.37597742676734924,0.4577827453613281,-0.0035555108916014433,0.40557101368904114,0.4500703811645508,-0.007893566973507404,0.42612773180007935,0.4479566514492035,-0.01195988617837429,0.4418618679046631,0.44718408584594727,-0.014287264086306095,0.3774745762348175,0.47617045044898987,-0.00938336830586195,0.40695467591285706,0.4651234745979309,-0.014357312582433224,0.426483690738678,0.4610345959663391,-0.017904169857501984,0.44160616397857666,0.4581202566623688,-0.019755735993385315,0.37729063630104065,0.5008633136749268,-0.015043359249830246,0.4006539285182953,0.5007785558700562,-0.01868652179837227,0.4153655171394348,0.5008082985877991,-0.01944049634039402,0.42707982659339905,0.5004773139953613,-0.019391275942325592
46,0.32445061206817627,0.4994433522224426,2.0234118380813015e-07,0.33976295590400696,0.4725654423236847,0.0024495746474713087,0.36323079466819763,0.4566137492656708,0.0016489800764247775,0.3820842206478119,0.4538780450820923,-0.0006283707334659994,0.39434388279914856,0.45991769433021545,-0.0028997904155403376,0.3737165927886963,0.4420928359031677,0.0009733134647831321,0.4028858244419098,0.4412483870983124,-0.004727594554424286,0.4240596294403076,0.4415555000305176,-0.009386506862938404,0.43899375200271606,0.44345325231552124,-0.01237175427377224,0.3764023184776306,0.45308056473731995,-0.004584094509482384,0.40729421377182007,0.44602274894714355,-0.009565078653395176,0.42866116762161255,0.4447796642780304,-0.013870477676391602,0.4453335702419281,0.4443718194961548,-0.016360489651560783,0.3777599632740021,0.4717618227005005,-0.010264716111123562,0.40821361541748047,0.4599924087524414,-0.01566365920007229,0.42861172556877136,0.45635735988616943,-0.01957329362630844,0.44483616948127747,0.4539875090122223,-0.021738193929195404,0.3776485025882721,0.4971223771572113,-0.015748215839266777,0.4003586769104004,0.4949830174446106,-0.02005862630903721,0.41504359245300293,0.49478304386138916,-0.021516675129532814,0.42758166790008545,0.4952641427516937,-0.02194276452064514
46,0.3226756453514099,0.501416027545929,1.9843427878640796e-07,0.33836957812309265,0.47366970777511597,0.003000662662088871,0.3621751368045807,0.4572478234767914,0.002480139723047614,0.38016432523727417,0.4534611999988556,0.0002403422986390069,0.3924174904823303,0.4591861367225647,-0.0020628380589187145,0.3723982274532318,0.44275912642478943,0.001680206274613738,0.4016340970993042,0.4406892955303192,-0.003979533910751343,0.42304009199142456,0.4407714605331421,-0.00876079872250557,0.4386841654777527,0.44273796677589417,-0.011794766411185265,0.3751368224620819,0.45353806018829346,-0.004327737260609865,0.40652844309806824,0.4451081454753876,-0.009212558157742023,0.42875412106513977,0.4425544738769531,-0.013840056955814362,0.4465946555137634,0.4407985806465149,-0.01656128466129303,0.3765738308429718,0.47210693359375,-0.01041434146463871,0.4066067934036255,0.4588213562965393,-0.015677692368626595,0.4275490641593933,0.4531376361846924,-0.020059216767549515,0.44436633586883545,0.448499858379364,-0.02259083464741707,0.37681108713150024,0.4973255395889282,-0.01628149300813675,0.39956459403038025,0.4948135316371918,-0.019944412633776665,0.41443485021591187,0.49342986941337585,-0.02124195732176304,0.427024781703949,0.4922355115413666,-0.021730398759245872
46,0.3238967955112457,0.5031850934028625,1.8930833789454482e-07,0.3380447328090668,0.474117249250412,0.0034050997346639633,0.36103662848472595,0.45647579431533813,0.0035526095889508724,0.37919631600379944,0.4525224268436432,0.0018794123316183686,0.3914957344532013,0.45799481868743896,0.00016247760504484177,0.3719165623188019,0.44236117601394653,0.003645519958809018,0.40100517868995667,0.44062551856040955,-0.001151468837633729,0.4219427704811096,0.4409119188785553,-0.005304408725351095,0.43693530559539795,0.44303977489471436,-0.007940085604786873,0.37540727853775024,0.4525235593318939,-0.0019867666997015476,0.4061858654022217,0.443585604429245,-0.006230375729501247,0.4275803565979004,0.4407457709312439,-0.01022704504430294,0.4443902373313904,0.43914496898651123,-0.012480500154197216,0.3774828016757965,0.4701109826564789,-0.00783790834248066,0.406710147857666,0.45576488971710205,-0.01273962203413248,0.4269953966140747,0.45002806186676025,-0.016837719827890396,0.44320422410964966,0.4462464451789856,-0.01914277672767639,0.37838679552078247,0.4942355155944824,-0.01345934346318245,0.39990290999412537,0.4911690354347229,-0.017020130529999733,0.41408032178878784,0.48990097641944885,-0.018411308526992798,0.42628467082977295,0.4894339442253113,-0.018965372815728188
46,0.32268020510673523,0.503751277923584,2.1095226543366152e-07,0.33886563777923584,0.47595998644828796,0.0027893392834812403,0.3630364239215851,0.4587337076663971,0.0018392953788861632,0.3812500834465027,0.4559292793273926,-0.0007516903569921851,0.39325159788131714,0.4620922803878784,-0.003501683007925749,0.3731236457824707,0.44320249557495117,0.0004381085454951972,0.40282633900642395,0.4403555393218994,-0.00569888623431325,0.42418932914733887,0.43980368971824646,-0.010772500187158585,0.4397594928741455,0.44133543968200684,-0.013943866826593876,0.37478557229042053,0.4536576569080353,-0.005533290561288595,0.4069112539291382,0.44421616196632385,-0.010848498903214931,0.42947691679000854,0.4418545663356781,-0.015366489998996258,0.447108656167984,0.4410630166530609,-0.017878057435154915,0.37525859475135803,0.4718706011772156,-0.011584803462028503,0.4064674973487854,0.45733290910720825,-0.01726812683045864,0.42827850580215454,0.451694130897522,-0.02159278467297554,0.4455272853374481,0.4478737413883209,-0.02391660585999489,0.37482210993766785,0.49716436862945557,-0.017385121434926987,0.39878275990486145,0.49413785338401794,-0.021418647840619087,0.4142318069934845,0.49283745884895325,-0.02273429185152054,0.4270162284374237,0.49198463559150696,-0.023118656128644943
